2025-11-06 18:27:14,010 - INFO - ========== NEW DOWNLOAD REQUEST ==========
2025-11-06 18:27:14,011 - INFO - URL: https://www.youtube.com/watch?v=1aA1WGON49E
2025-11-06 18:27:14,011 - INFO - Starting video extraction...
2025-11-06 18:29:20,901 - INFO - URL: https://www.instagram.com/p/DQmGhjuDWyC/
2025-11-06 18:29:20,902 - INFO - Starting video extraction...
2025-11-06 18:29:22,423 - INFO - Downloading:   0.0% | Speed:  157.38KiB/s | ETA: 00:48
2025-11-06 18:29:22,436 - INFO - Downloading:   0.0% | Speed:  153.72KiB/s | ETA: 00:49
2025-11-06 18:29:22,452 - INFO - Downloading:   0.1% | Speed:  198.15KiB/s | ETA: 00:38
2025-11-06 18:29:22,510 - INFO - Downloading:   0.2% | Speed:  160.17KiB/s | ETA: 00:47
2025-11-06 18:29:22,602 - INFO - Downloading:   0.4% | Speed:  167.44KiB/s | ETA: 00:45
2025-11-06 18:29:22,764 - INFO - Downloading:   0.8% | Speed:  181.96KiB/s | ETA: 00:41
2025-11-06 18:29:23,082 - INFO - Downloading:   1.7% | Speed:  190.79KiB/s | ETA: 00:39
2025-11-06 18:29:23,695 - INFO - Downloading:   3.3% | Speed:  199.66KiB/s | ETA: 00:37
2025-11-06 18:29:24,757 - INFO - Downloading:   6.1% | Speed:  198.48KiB/s | ETA: 00:36
2025-11-06 18:29:25,730 - INFO - Downloading:   8.6% | Speed:  199.60KiB/s | ETA: 00:35
2025-11-06 18:29:26,723 - INFO - Downloading:  11.3% | Speed:  200.55KiB/s | ETA: 00:33
2025-11-06 18:29:27,734 - INFO - Downloading:  13.9% | Speed:  200.73KiB/s | ETA: 00:32
2025-11-06 18:29:28,593 - INFO - Downloading:  16.5% | Speed:  205.46KiB/s | ETA: 00:31
2025-11-06 18:29:29,359 - INFO - Downloading:  19.6% | Speed:  216.61KiB/s | ETA: 00:28
2025-11-06 18:29:30,386 - INFO - Downloading:  23.6% | Speed:  227.17KiB/s | ETA: 00:25
2025-11-06 18:29:31,803 - INFO - Downloading:  27.5% | Speed:  224.66KiB/s | ETA: 00:24
2025-11-06 18:29:32,466 - INFO - Downloading:  30.2% | Speed:  230.80KiB/s | ETA: 00:23
2025-11-06 18:29:33,497 - INFO - Downloading:  34.4% | Speed:  238.03KiB/s | ETA: 00:21
2025-11-06 18:29:34,543 - INFO - Downloading:  38.4% | Speed:  242.92KiB/s | ETA: 00:19
2025-11-06 18:29:35,518 - INFO - Downloading:  42.3% | Speed:  247.35KiB/s | ETA: 00:17
2025-11-06 18:29:36,503 - INFO - Downloading:  46.2% | Speed:  251.52KiB/s | ETA: 00:16
2025-11-06 18:29:37,540 - INFO - Downloading:  50.2% | Speed:  254.58KiB/s | ETA: 00:15
2025-11-06 18:29:38,526 - INFO - Downloading:  54.1% | Speed:  257.38KiB/s | ETA: 00:13
